Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1296114,2020-06-21 07:11:28,4681601008538160,fraud_Ledner-Pfannerstill,gas_transport,77.36,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,9fa049b2b3a04f580301f8277e142cc0,1371798688,39.789469,-80.38913000000001,0,15310.0
1296115,2020-06-21 07:11:30,4862293128558,fraud_Vandervort-Funk,grocery_pos,98.76,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,2a1552396c1bd36db83a88520156dd3e,1371798690,40.757317,-78.431228,0,16616.0
1296116,2020-06-21 07:11:53,4265776278887457,fraud_Emard Inc,gas_transport,58.76,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,1ac2f348eaa8557a31ea23fae4b9427b,1371798713,36.009908,-92.785833,0,72675.0
1296117,2020-06-21 07:12:36,4707867759656333,fraud_Koelpin and Sons,misc_net,55.43,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,c9f28841eee9e46fe9641f86032d2999,1371798756,36.436052,-82.37966800000001,0,37686.0
1296118,2020-06-21 07:13:28,3544606805704278,fraud_Heidenreich PLC,grocery_pos,109.43,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,1952-05-07,f747fc2eda30077b1e42e086f2a478e0,1371798808,39.174341,-90.520776,0,62031.0
1296119,2020-06-21 07:13:35,4600155880464,"fraud_Kutch, Hermiston and Farrell",gas_transport,54.72,Charles,Copeland,M,92213 Lee Well,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,b221d1f03d72746ecf4c703a07c9cf93,1371798815,27.560482,-79.539067,0,
1296120,2020-06-21 07:15:24,3583293909206278,fraud_Bartoletti-Wunsch,gas_transport,65.23,Deborah,Fisher,F,1911 Fisher Brook,Kirtland Afb,NM,87117,35.0203,-106.5503,310,"Surveyor, land/geomatics",1978-09-30,260008fdc6c36886f46296624cc2cf90,1371798924,35.944386,-107.188779,0,
1296121,2020-06-21 07:15:42,502049568400,fraud_Corwin-Collins,gas_transport,60.06,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,1962-02-13,8febb2f401add10282b12d5d91f47d7d,1371798942,42.767689,-73.466534,0,12052.0
1296122,2020-06-21 07:15:54,2576709887791552,fraud_Dibbert and Sons,entertainment,6.52,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,10eaccfe467d8e41fa208582f207888f,1371798954,32.895944,-116.900505,0,92040.0
1296123,2020-06-21 07:16:25,341283058448499,"fraud_Bins, Balistreri and Beatty",shopping_pos,13.65,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,3ffd9175de8eab61f6ac3e57ebf5c8c5,1371798985,30.806378,-83.969688,0,31792.0
1296124,2020-06-21 07:16:44,30150717898388,"fraud_Nienow, Ankunding and Collier",misc_pos,109.79,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,eddf4eb542faf1fdb3103d5b90cb9b53,1371799004,34.394151,-87.17962299999999,0,35619.0
1296125,2020-06-21 07:18:06,4761403817546679245,"fraud_Zieme, Bode and Dooley",gas_transport,81.89,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,30927034c3475a003680a47f1e7e8278,1371799086,36.526995,-91.562616,0,65791.0
1296126,2020-06-21 07:18:33,571844099986,fraud_Schmidt and Sons,shopping_net,2.25,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,ac8a4a57531f348f3f687029e4549200,1371799113,39.146256,-85.805041,0,47232.0
1296127,2020-06-21 07:18:46,4904681492230012,fraud_Strosin-Cruickshank,grocery_pos,92.83,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,d9b598fbcb7fad9beeeebd382e79d523,1371799126,40.895466,-74.459687,0,7046.0
1296128,2020-06-21 07:19:57,30551643947183,fraud_Strosin-Cruickshank,grocery_pos,214.36,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,406d4cfaa44311ad4adbb49957ff6676,1371799197,35.383675,-82.356785,0,28735.0
1296129,2020-06-21 07:21:29,36721445180895,"fraud_Connelly, Reichert and Fritsch",gas_transport,91.44,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,f091cd2019423d1ceceaa1c8dc27e476,1371799289,41.625124,-73.90218,0,12590.0
1296130,2020-06-21 07:21:55,4900628639996,fraud_Harber Inc,gas_transport,72.31,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,10af406c2a81d6eea238c666cd9e49c8,1371799315,33.287419,-117.53448799999998,0,
1296131,2020-06-21 07:22:07,4997733566924489,fraud_McDermott-Weimann,grocery_pos,199.55,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,3665ecc977ebb67978e14ca4d1415606,1371799327,44.229934,-93.456513,0,55052.0
1296132,2020-06-21 07:22:19,180014262259255,"fraud_Bernhard, Grant and Langworth",shopping_pos,9.94,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,bbcf2a1e923a041d12f13d5fb3672d21,1371799339,30.653654,-86.73768199999999,0,32564.0
1296133,2020-06-21 07:22:38,2254917871818484,fraud_Friesen-Stamm,gas_transport,46.69,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,320d76f94a465d40c1ad43a4b1006745,1371799358,38.979689,-76.083107,0,21658.0
1296134,2020-06-21 07:23:20,3572976568630035,"fraud_Gottlieb, Considine and Schultz",shopping_net,305.99,William,Lopez,M,785 Kevin Walk Suite 237,Brainard,NE,68626,41.1832,-96.9882,614,Associate Professor,1967-06-20,722cad62e019a01a0449fdac086afb4e,1371799400,40.749679,-97.354365,0,68313.0
1296135,2020-06-21 07:23:22,213114122496591,fraud_Kuvalis Ltd,gas_transport,74.18,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,2a00f5faa1b5f2d93677f5f627cd1353,1371799402,43.705681,-94.493709,0,56031.0
1296136,2020-06-21 07:23:25,4560004149983868183,fraud_Schmitt Ltd,misc_net,483.3,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,a107e280890c8ece422a2be660e0b615,1371799405,39.777251,-104.97405,0,80216.0
1296137,2020-06-21 07:23:29,4839615922685395,fraud_Rutherford-Mertz,grocery_pos,138.47,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,7673eb9409f5c211e944de0ce4a19c8d,1371799409,39.253384,-85.659377,0,47244.0
1296138,2020-06-21 07:23:39,4334230547694630,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,7.94,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,8227aef3e0c9dcd2a024ba6e6af1b5ed,1371799419,43.313448,-110.893193,0,
1296139,2020-06-21 07:23:48,343746486082492,fraud_Cassin-Harvey,grocery_net,73.26,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,4476167c5f533c8fe363b9755ff9d0f1,1371799428,43.963629,-85.985415,0,49402.0
1296140,2020-06-21 07:24:33,3565414434959494,"fraud_Mosciski, Ziemann and Farrell",shopping_net,5.7,Ryan,Arnold,M,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,1967-03-12,04f81a00e97e78228046fd7ed22d6358,1371799473,40.150175,-87.16103000000001,0,47949.0
1296141,2020-06-21 07:24:45,213178850083780,fraud_Dickinson Ltd,misc_pos,27.63,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,bf394a2a586da1823c228f8f4e2b7508,1371799485,45.806566,-119.37516,0,97882.0
1296142,2020-06-21 07:25:58,379897244598068,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,84.24,Frank,Key,M,5537 Jessica Plaza,Pewee Valley,KY,40056,38.3039,-85.4834,3263,Stage manager,1930-02-28,3d6da862dcc7cd19a0393825bd472a78,1371799558,38.865973,-85.921012,0,47274.0
1296143,2020-06-21 07:27:01,4255397449664185994,"fraud_Terry, Johns and Bins",misc_pos,19.57,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,2d67eb0a3224dd05ed8f4013325f936b,1371799621,32.640558,-96.149487,0,75161.0
1296144,2020-06-21 07:27:24,180048185037117,fraud_Lockman Ltd,grocery_pos,207.15,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,7a565ac3cdcbb1031eb4ad0e1c28d5c6,1371799644,41.466578000000005,-74.610431,0,12729.0
1296145,2020-06-21 07:28:19,4477156602511939689,fraud_Koepp-Witting,grocery_pos,188.62,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,7c00d3ee178eed19f14509b7d546291e,1371799699,40.023105,-112.3371,0,84080.0
1296146,2020-06-21 07:29:03,3598215285024754,fraud_Kunze Inc,grocery_pos,170.84,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,a690c240db953f38875dc5538faebad9,1371799743,39.871093,-73.46127800000001,0,
1296147,2020-06-21 07:31:00,377234009633447,fraud_Medhurst PLC,shopping_net,3.67,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,b79d6e27e2aa035f71d7ec11e622a3ef,1371799860,38.909805,-77.213792,0,22043.0
1296148,2020-06-21 07:31:29,3560697798177746,fraud_Lesch Ltd,shopping_pos,9.68,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,1e062f2ac65865dd98abf41a9de78915,1371799889,34.368243,-116.822929,0,92314.0
1296149,2020-06-21 07:32:27,30263540414123,fraud_Erdman-Kertzmann,gas_transport,63.41,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,4d2a2f98fb856dc5f8703092b499ee4a,1371799947,37.840884,-111.53227,0,
1296150,2020-06-21 07:33:51,2720894374956739,fraud_Howe PLC,entertainment,8.88,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,6625abb4204089bb65c328c8ea9c1c21,1371800031,41.607784,-82.297312,0,
1296151,2020-06-21 07:34:12,503848303379,fraud_Huel-Langworth,misc_net,8.78,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,9c567bd975aab944beca90adf739db8b,1371800052,27.267481,-81.876875,0,34266.0
1296152,2020-06-21 07:35:21,2269768987945882,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,99.47,Shannon,Patterson,F,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,880f9fd0ae47d0a036c4474b96aa7208,1371800121,43.227056,-77.344258,0,14519.0
1296153,2020-06-21 07:35:57,180067784565096,fraud_Spencer PLC,entertainment,98.09,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,5fe2ea743ac3bb99492bf8cb9f5f99fb,1371800157,43.899375,-87.827164,0,53015.0
1296154,2020-06-21 07:36:32,4294930380592,fraud_Stracke-Lemke,grocery_pos,135.88,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,0aee919036f47e4ca5b7a0e5b5963efe,1371800192,37.195259,-79.447907,0,24104.0
1296155,2020-06-21 07:37:14,3513618443244549,fraud_Emard Inc,gas_transport,42.63,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,00079d75c04f1b2b32847fcd139e9935,1371800234,44.622042,-97.661395,0,57278.0
1296156,2020-06-21 07:38:02,30546453310167,"fraud_Schumm, McLaughlin and Carter",food_dining,163.13,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.48899999999999,7430,"Scientist, research (medical)",1955-01-13,47ca2b13e5ccaec1686650758593a416,1371800282,43.959841,-71.954215,0,3279.0
1296157,2020-06-21 07:38:13,3549202406645667,fraud_Jast Ltd,shopping_net,36.38,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,6cba74efbc0e814c5d50278ac61c3f58,1371800293,43.123967,-70.34014300000001,0,
1296158,2020-06-21 07:38:13,4935858973307492,"fraud_Mosciski, Gislason and Mertz",grocery_pos,113.22,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,39c86db9f85a27ff56fb1bbd780ade2c,1371800293,32.990757,-84.019876,0,31029.0
1296159,2020-06-21 07:38:17,6011724471098086,fraud_Dach-Nader,misc_net,8.87,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,7e421b4e02e206b3913365c283ad9e01,1371800297,45.201048,-119.220362,0,
1296160,2020-06-21 07:39:33,3538520143479972,fraud_Metz-Boehm,shopping_pos,39.36,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,9508d59dd2f905b3c1b043cd8c37a054,1371800373,41.279424,-83.67727099999999,0,43462.0
1296161,2020-06-21 07:39:51,4956828990005111019,fraud_Hudson-Ratke,grocery_pos,44.64,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,e639d78ff9f039a272f686e6c25ff05c,1371800391,40.598455,-73.983459,0,11223.0
1296162,2020-06-21 07:41:01,4646845581490336108,fraud_Dach-Nader,misc_net,12.17,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,7fda9651cca1f326db2435e5d969c65d,1371800461,41.342631,-72.314561,0,6371.0
1296163,2020-06-21 07:41:20,4155021259183870,fraud_Brekke and Sons,gas_transport,56.53,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,7791a7886c542df3f3e68537d2fa7bc0,1371800480,35.360838,-99.610776,0,73662.0
1296164,2020-06-21 07:42:10,38580485618059,fraud_Pacocha-Bauch,shopping_pos,8.75,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,90b2024729f62b6774249ca5e34ed754,1371800530,49.690354,-103.804521,0,
1296165,2020-06-21 07:42:25,4601636330889,"fraud_Jones, Sawayn and Romaguera",misc_net,4.33,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,de704142e7e95945df3b5f396fd3034b,1371800545,30.615457,-94.84911,0,77335.0
1296166,2020-06-21 07:43:22,630424987505,fraud_Lockman Ltd,grocery_pos,135.32,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,908e3e4fa4fb9e1e1a65a0a8e671fa2f,1371800602,38.509569,-78.700038,0,22849.0
1296167,2020-06-21 07:43:37,3521815216091574,fraud_Denesik and Sons,shopping_pos,144.66,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,4902e96ab4e920dd88b766fd02c79e96,1371800617,40.385751,-104.797563,0,80634.0
1296168,2020-06-21 07:44:16,6011197122270059,fraud_Luettgen PLC,gas_transport,62.96,Vincent,Ward,M,06730 Joshua Isle Suite 555,North Brookfield,MA,1535,42.2665,-72.0821,4680,Field seismologist,1986-04-03,0af76fccd0aa982d8fe994169c1c7f98,1371800656,42.994071000000005,-72.092771,0,3457.0
1296169,2020-06-21 07:44:26,378904938837132,fraud_Pacocha-O'Reilly,grocery_pos,104.44,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,8e203c5d0af8eee0720dbac2015bed0d,1371800666,36.000186,-98.652186,0,73724.0
1296170,2020-06-21 07:45:35,4169759661243568,fraud_O'Keefe-Hudson,grocery_pos,134.57,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,b870723b64317d3fa63ae1e82b6ed70a,1371800735,40.612677000000005,-76.59271700000001,0,17978.0
1296171,2020-06-21 07:46:21,180011453250192,fraud_Macejkovic-Lesch,shopping_pos,150.93,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,1eeb1c16ef839b45324cfe5aa7943652,1371800781,41.814285,-91.552199,0,52333.0
1296172,2020-06-21 07:46:57,30551643947183,"fraud_Tillman, Fritsch and Schmitt",misc_net,8.91,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,459ae937274f11183f6f0692d6cdeb07,1371800817,35.763283,-81.207397,0,28613.0
1296173,2020-06-21 07:48:21,30131826429364,fraud_VonRueden Group,grocery_net,54.93,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,888efa229be0ee6db17b85c6efdcde10,1371800901,36.130407,-83.255949,0,37890.0
1296174,2020-06-21 07:48:57,3597980945245815,"fraud_Goldner, Kovacek and Abbott",grocery_pos,98.61,Mark,Allen,M,25360 Mcgee Forge,De Queen,AR,71832,34.0442,-94.3386,11253,"Scientist, biomedical",1957-04-25,842aa5c844e8ee7cc75d1dbc58a4dd80,1371800937,33.794089,-93.563663,0,71825.0
1296175,2020-06-21 07:49:29,378278619832195,fraud_Kilback LLC,grocery_pos,107.93,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,43a99fca0f4ab6f08948842a46e40a7d,1371800969,44.798592,-122.254061,0,97358.0
1296176,2020-06-21 07:49:43,6011305591981276,"fraud_Weimann, Kuhic and Beahan",shopping_pos,5.75,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803,34.6205,-86.551,190178,"Engineer, automotive",1959-06-06,562d3ea670d893c23d28b0d202e062be,1371800983,34.381111,-87.329495,0,35651.0
1296177,2020-06-21 07:50:19,6011724471098086,fraud_Koepp-Witting,grocery_pos,197.41,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,bfff916ec2f7a00e2bb7a4c65f4b4056,1371801019,46.655097,-118.752196,0,99326.0
1296178,2020-06-21 07:50:21,4562827002127,fraud_Kilback LLC,grocery_pos,72.42,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,1971-11-26,808b43be603423b47641b83d74eb02fe,1371801021,40.484867,-84.497334,0,45822.0
1296179,2020-06-21 07:50:46,378278619832195,fraud_Klein Group,entertainment,86.59,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,13e3c0c2e4c387b05ceb8bd66ba4d14c,1371801046,43.242217,-122.079981,0,97447.0
1296180,2020-06-21 07:51:04,213154573301411,fraud_Auer-Mosciski,grocery_pos,97.55,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,49b47c2c08da12dcaff40f1b66683958,1371801064,38.213888,-87.590427,0,47639.0
1296181,2020-06-21 07:51:23,376445266762684,fraud_Kuhn LLC,misc_net,66.69,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,8b82d867afd42aa5a2598ed7486a77a4,1371801083,41.901457,-100.494618,0,69166.0
1296182,2020-06-21 07:52:37,3552581383553463,fraud_Abshire PLC,entertainment,5.59,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,276a5c0dc9ff6f0d73cf805b5e4d8885,1371801157,35.987381,-84.750422,0,37829.0
1296183,2020-06-21 07:52:46,3551217896304745,"fraud_Harris, Gusikowski and Heaney",grocery_net,69.2,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,9f4177b52de322d13b105b949b33d5a4,1371801166,44.447771,-74.721856,0,13672.0
1296184,2020-06-21 07:52:57,4933461930348832,fraud_Koepp-Witting,grocery_pos,49.98,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,ae642145a86c5832e6b0c75019ae25cf,1371801177,44.706611,-92.960272,0,55033.0
1296185,2020-06-21 07:53:09,2248348993063230,fraud_Kutch and Sons,grocery_pos,115.13,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,ac09cce6f2a80dba4798c9c5292c6b6a,1371801189,41.87259,-81.958967,0,
1296186,2020-06-21 07:53:34,4642255475285942,fraud_Kerluke PLC,misc_net,2.31,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,f5665e794deb050794da7ab6b8b4dbc2,1371801214,39.859591,-109.380637,0,
1296187,2020-06-21 07:53:44,4464457352619,fraud_Mraz-Herzog,gas_transport,84.02,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,777600f48d29d06224dd0ea0ebf899eb,1371801224,30.532747,-84.145147,0,32309.0
1296188,2020-06-21 07:53:54,343472729187663,fraud_Torp-Labadie,gas_transport,77.21,Gloria,Wallace,F,234 Bridges Wells Apt. 389,Center Tuftonboro,NH,3816,43.6849,-71.2551,1368,"Optician, dispensing",1971-08-05,90135ba115ee178a8f2a3a8f11c0772b,1371801234,42.707377,-71.229141,0,1844.0
1296189,2020-06-21 07:54:33,3552581383553463,fraud_Murray-Smitham,grocery_pos,62.85,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,150dfeca31e42c416107e61a29156ece,1371801273,36.180128,-83.84755799999999,0,37807.0
1296190,2020-06-21 07:55:04,4862293128558,"fraud_Greenfelder, Bartoletti and Davis",misc_net,112.26,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,399b9ec442b9f0e585a1051c7263f87b,1371801304,41.292872,-78.354355,0,15821.0
1296191,2020-06-21 07:55:06,4259996134423,"fraud_Kihn, Abernathy and Douglas",shopping_net,4.02,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,1968-11-22,f831cbbd557db36f929a86c04db323d2,1371801306,38.948461,-98.571809,0,67648.0
1296192,2020-06-21 07:55:41,4424338559877976,"fraud_Jenkins, Hauck and Friesen",gas_transport,71.15,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,985ed1b4de80e4d4e3558e0990486e05,1371801341,41.313005,-82.63036600000001,0,44846.0
1296193,2020-06-21 07:56:54,60422928733,fraud_Bednar Group,misc_net,9.6,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,e5a77f29c85a39a54e0da2de85bdc5e3,1371801414,33.680184999999994,-81.041542,0,29160.0
1296194,2020-06-21 07:57:42,3598304579370089,"fraud_Casper, Hand and Zulauf",grocery_pos,50.11,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,dcf0c8a0b5bc85a5041f6658147a8e7c,1371801462,38.330018,-96.979075,0,66861.0
1296195,2020-06-21 07:58:09,370348764075623,"fraud_Zboncak, Rowe and Murazik",shopping_net,141.45,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,f8b3b7442772601ca0d85546f2d06f91,1371801489,31.562085,-89.535848,0,39479.0
1296196,2020-06-21 07:58:23,371683116218417,fraud_Huels-Nolan,gas_transport,78.38,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.5716,-74.3167,18459,Emergency planning/management officer,1929-03-19,f0b58cfbc34dcbb5fb8c8fcc63630b1a,1371801503,39.797092,-74.269196,0,8005.0
1296197,2020-06-21 07:59:00,3558652751678952,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,87.61,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,6f4d2d6b5aa13cc969ba469d8cc307c7,1371801540,32.049656,-93.985941,0,71049.0
1296198,2020-06-21 07:59:13,630423337322,"fraud_Schaefer, Maggio and Daugherty",gas_transport,65.43,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,58dd3ad254ab8bfcae0f8baa1b984769,1371801553,49.416539,-117.329958,0,
1296199,2020-06-21 07:59:59,343464013864032,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,64.11,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,1962-08-13,47dc38fc03ce568e802446fa93d948df,1371801599,35.960799,-78.587972,0,27614.0
